gene_id	gene_length
LOC101884098	3501
trnaq-cug_219	72
trnaq-uug_94	72
trnap-agg_248	71
trnap-cgg_77	71
trnav-aac_226	71
trnaq-cug_220	71
trnah-aug_8	72
trnae-cuc_213	71
trnat-cgu_59	73
LOC108182660	2190
LOC101883706	2181
LOC103909927	4345
LOC100329676	2140
LOC110438468	1301
LOC100334269	8956
LOC110438484	592
LOC101882313	7949
LOC110438491	3860
LOC110438465	1082
LOC100333141	7028
LOC110438492	3197
LOC101884441	16197
LOC110438453	9070
LOC101886697	2819
zgc:92045	3113
LOC100535396	3316
kcnip1a	10964
LOC100008066	7074
thbs1a	16670
fsip1	26502
LOC110438428	658
zgc:171929_1	1001
ift122	525
LOC101886002	864
LOC798868	67590
LOC100535518	9922
LOC108182277	8055
trnah-gug_257	73
trnae-cuc_214	72
trnan-auu_16	73
trnan-guu_330	73
trnae-cuc_215	72
trnak-cuu_317	72
trnak-cuu_318	72
trnak-cuu_319	72
trnan-guu_331	73
trnan-guu_332	73
LOC103909997	1915
LOC103909991	1670
LOC110438432	4912
LOC101883172	1694
zgc:86738	3872
dbx2	2607
etv6	295
trnal-aag_224	81
trnal-uag_188	81
trnal-aag_225	81
LOC110438461	1029
trnal-uag_189	81
trnal-uag_190	81
trnal-aag_226	81
trnal-uag_191	81
trnae-cuc_216	70
trnag-ccc_197	70
trnag-gcc_345	70
trnag-gcc_346	70
trnag-ccc_198	70
trnag-ccc_199	70
trnag-gcc_347	70
trnag-ccc_200	70
LOC101883154	4096
LOC110438493	9077
LOC100534785	10189
golim4a_1	19907
LOC110438463	13301
shroom3_1	7780
LOC101885457	103766
LOC101884401	9438
LOC108182572	5661
trnak-cuu_320	72
LOC100330990	7583
LOC101885942	2124
LOC103911346	397
LOC101885981	2657
LOC108182321	1047
LOC108182323	1212
mpzl3	7558
trnap-agg_249	71
trnap-ugg_134	71
trnap-agg_250	71
trnap-cgg_78	71
trnap-ugg_135	71
trnap-cgg_79	71
trnap-cgg_80	71
trnap-agg_251	71
trnap-agg_252	71
trnap-cgg_81	71
trnap-agg_253	71
trnap-cgg_82	71
trnap-cgg_83	71
trnap-agg_254	71
trnap-agg_255	71
gpr34a	577
LOC101885209	2374
zgc:113516_1	1000
LOC110438494	2328
LOC110438495	4607
LOC101883748	7500
LOC108179223	7356
LOC101883874	10484
LOC108182496	2195
LOC110437780	1787
LOC100334872	10541
slc16a6a	13103
LOC103910035	11178
LOC568664	66278
LOC100002923	2097
LOC110437766	2210
LOC108182721	10581
trnas-cga_41	81
trnas-gcu_265	81
LOC100537938	10932
zgc:77197	2174
LOC103910017	2897
LOC103908736	1024
LOC110438485	763
LOC110438496	4353
wbp11_1	8487
LOC103911530	3610
atf6b	2958
trnas-aga_318	81
trnak-uuu_315	72
trnah-gug_258	71
trnas-aga_319	81
trnak-uuu_316	72
trnas-aga_320	81
trnan-guu_333	73
trnak-cuu_321	72
LOC101884482	1997
LOC108182217	1245
LOC110438497	22134
cckb	6779
trak1b	10443
cfap44	4714
LOC100535506	1795
LOC101883486	5004
LOC101885086	6071
LOC100334666	2892
LOC101885703	9457
LOC103911664	10358
snx1b	13193
rab19	8784
LOC103909961	7770
LOC101885404	6254
anks6	288
papl	15234
LOC100535166	10625
wu:fb97g03	4491
LOC103909942	907
st6galnac2	8856
LOC101884024	3603
LOC101884145	4328
LOC110438433	1078
LOC101884056	5505
LOC100332396	3792
LOC103908800	2211
LOC110438462	3108
LOC101886751	3402
LOC110438458	4683
LOC100536698	21439
LOC100330797	4191
LOC101885980	2435
zmp:0000001174	9190
wu:fb74b10	5258
LOC101885940	6120
LOC103911153	2878
LOC110438498	2953
sema6a	61571
LOC100537840	20215
lrig3	348
LOC100537262	8094
LOC100149074	43802
LOC100334275	9755
LOC110438499	531
ttc8	957
LOC101884186	3570
fig4b	25057
LOC108182681	10818
LOC101884298	6115
LOC799675	13441
LOC108182725	896
LOC103909924	2662
LOC103909921	2522
LOC103909925	1710
LOC103909926	4651
LOC103909922	9937
LOC103909923	12423
LOC110438452	5005
LOC103909963	1247
LOC103909964	11394
LOC100538160	14897
LOC101882453	1261
sapcd2	907
rccd1	7768
LOC100536377	6194
LOC103910014	1806
LOC100329927	3620
LOC100333051	8188
LOC103910013	185
LOC110438423	2791
LOC103910012	978
LOC103910011	6442
LOC110437804	7390
LOC101885262	985
LOC108182234	2136
LOC110438424	20505
LOC110438426	1093
LOC110438427	1923
LOC110438425	7717
LOC100329836	11128
LOC101885058	2472
LOC100536939	1679
atf6b_1	6884
lrig3_1	10813
zgc:77197_1	604
LOC110438500	570
wu:fy63c09	16552
slc39a3_1	288
cacng2b	11269
ift27	2395
syngr1b	4114
LOC101883343	3198
LOC100331556	44973
LOC100330136	8658
LOC101886634	466
kctd15b	48007
LOC110438482	3780
LOC100535428	48401
sec14l1	11433
LOC103909940	7179
zgc:63569	44061
LOC100537452	22662
LOC101885776	4161
setdb2	4162
LOC100332229	1082
creg1	4122
LOC100537803	1284
LOC101884593	15262
LOC101885535	2390
LOC110438501	1632
LOC103909931	24171
LOC110437803	5867
LOC101883230	6352
bphl	17870
LOC101885192	14025
LOC110438502	22411
LOC110438471	6681
trnal-aag_227	81
trnal-uag_192	81
trnal-aag_228	81
trnal-uag_193	81
trnal-uag_194	81
trnal-aag_229	81
trnal-uag_195	81
trnal-aag_230	81
trnal-uag_196	82
trnal-aag_231	81
trnai-aau_248	73
trnaq-cug_221	71
trnaf-gaa_171	72
trnai-aau_249	73
trnaq-cug_222	71
trnai-aau_250	73
trnaq-cug_223	71
trnaf-gaa_172	72
trnai-aau_251	73
trnaq-cug_224	71
trnaf-gaa_173	72
trnai-aau_252	73
trnaq-cug_225	71
trnal-caa_148	82
trnas-aga_321	81
trnah-gug_259	71
trnak-uuu_317	72
trnas-uga_152	81
trnah-gug_260	71
trnas-aga_322	81
trnah-gug_261	71
trnas-uga_153	81
trnah-gug_262	71
LOC108182424	4928
trnaq-cug_226	82
zgc:152904	80725
ctbp2l_1	1783
LOC101882950	4062
LOC101883023	539
LOC103910032	7227
zgc:153713	348
tmem43	473
LOC103909967	5451
LOC110438481	769
LOC100536144	1612
LOC108179220	531
LOC110438464	2278
cdkn1d	6705
LOC110438503	10529
LOC110437793	1804
efna5b_1	295
LOC101886038	8812
lrig3_2	405
LOC100535852	14253
LOC100535890	7549
LOC101883151	11370
LOC101883087	4854
unc13c	45469
LOC108182316	1127
LOC101885599	15100
LOC108182577	1559
LOC100002392	1567
LOC100149700	3397
LOC100332207	1681
fgf21	4268
slc1a9	7145
zgc:174944	791
LOC101882765	11084
LOC100538266	6400
LOC103909989	8881
trnat-ugu_239	73
trnat-agu_302	73
trnar-ucu_173	88
trnat-ugu_240	73
trnat-agu_303	73
trnar-ucu_174	88
trnat-ugu_241	73
trnat-agu_304	73
trnar-ucu_175	88
trnat-ugu_242	73
trnat-agu_305	73
trnar-ucu_176	88
trnat-ugu_243	73
trnat-agu_306	73
trnar-ucu_177	88
trnat-ugu_244	73
trnat-agu_307	73
trnat-ugu_245	73
trnat-agu_308	73
LOC108182290	10807
LOC110438504	1419
LOC100535131	5923
LOC101884327	6662
LOC110438473	2683
LOC110438505	753
LOC101882766	5213
LOC101884693	27499
bnc1	7951
LOC110438457	1171
zgc:171497	17628
LOC100537432	10985
LOC101882435	6417
zgc:165507	5767
LOC100149223	2624
LOC100331742	1226
LOC100535565	3977
LOC100535961	2098
LOC100332582	21885
LOC108182472	357
LOC110438506	967
LOC101886920	7516
trnak-cuu_322	72
trnan-guu_334	73
trnak-cuu_323	72
trnan-guu_335	73
trnak-cuu_324	72
LOC101883803	3898
LOC108179225	2329
LOC101884617	12471
LOC110438439	10985
rcan1b	9579
LOC101882230	2395
ass1	44083
LOC101885764	11727
trnat-cgu_60	73
trnap-cgg_84	71
trnap-cgg_85	71
trnap-agg_256	71
LOC101883590	3353
LOC101883110	4239
LOC101886786	815
erp27	2038
bglapl	1849
LOC101884676	19162
LOC101884918	889
LOC103909976	5071
LOC100537502	12042
LOC110438483	759
LOC101883807	1650
LOC101884927	7900
LOC101884113	16772
trnas-gcu_266	81
trnas-gcu_267	81
trnas-gcu_268	81
trnas-gcu_269	81
trnam-cau_263	72
trnal-cag_266	82
trnam-cau_264	72
trnal-cag_267	82
trnam-cau_265	72
trnal-cag_268	82
trnam-cau_266	72
LOC101885087	4763
trnav-uac_107	72
trnav-aac_227	72
LOC101885149	1825
sema6a_1	24016
depdc1b	6587
LOC108182486	6217
LOC108182487	8545
LOC101883977	12462
trnal-caa_149	81
trnal-uag_197	81
trnal-uag_198	81
trnal-aag_232	81
trnal-cag_269	82
trnav-cac_217	72
trnav-aac_228	72
trnal-cag_270	82
LOC110438507	1873
trnas-uga_154	81
trnas-aga_323	81
LOC100334557	1038
LOC110438508	1045
LOC101887126	6780
LOC108183922	6826
LOC101887048	1720
rab28	861
LOC103911701	9855
LOC101884632	18975
LOC108182459	1909
mir2189	109
LOC100535592	3754
LOC100535622	3474
trnat-agu_309	73
trnat-ugu_246	73
LOC100536649	7939
trnar-acg_173	73
trnae-cuc_217	71
trnae-uuc_184	71
LOC103910010	4889
LOC101886853	3107
LOC103911318	1392
zdhhc21_1	3097
LOC103911652	2465
LOC110438510	5383
lrp6_1	1222
trnar-acg_174	72
trnae-cuc_218	71
trnay-gua_196	86
trnae-uuc_185	71
trnae-cuc_219	71
trnay-gua_197	86
trnae-uuc_186	71
trnar-acg_175	72
trnae-cuc_220	71
trnay-gua_198	86
trnae-uuc_187	71
trnar-acg_176	72
trnae-cuc_221	71
trnay-gua_199	85
trnae-uuc_188	71
trnav-cac_218	72
trnam-cau_267	72
trnam-cau_268	72
trnam-cau_269	72
trnam-cau_270	72
trnam-cau_271	72
trnam-cau_272	72
trnam-cau_273	72
trnam-cau_274	72
trnam-cau_275	72
trnam-cau_276	72
trnam-cau_277	72
trnam-cau_278	72
trnam-cau_279	72
trnam-cau_280	72
trnam-cau_281	72
LOC108182616	3528
trnap-cgg_86	71
trnap-agg_257	71
trnap-cgg_87	71
trnap-agg_258	71
trnap-ugg_136	71
trnap-ugg_137	71
LOC100334014	10768
exorh_1	1516
LOC101884443	13829
LOC100536075	5376
slc37a3	43299
zgc:171422	17308
tmem19_1	7737
LOC103909974	7150
LOC103909975	855
cnnm3	16165
LOC100329789	30834
sdc3	23068
LOC110437877	3918
nobox	3202
LOC110438429	3314
LOC100538052	7851
LOC101885008	17110
atoh1b	803
dok3	20774
LOC108179221	17108
LOC100537845	2899
LOC101882208	10034
slc9a3r1b	51626
LOC103911404	4288
LOC100535210	5131
LOC101882358	9598
pcdh2ab6	844
pcdh2ab7	844
LOC101882012	16407
LOC100535160	16182
LOC100334312	2769
LOC101882135	14159
LOC101883894	22460
trnal-uaa_56	82
prtga_1	24425
LOC101884494	12475
LOC110438511	13390
LOC100534875	3907
LOC100537342	21163
LOC103910736	4070
zgc:175139	9911
trnap-cgg_88	71
trnap-agg_259	71
trnap-cgg_89	71
trnap-agg_260	71
trnap-ugg_138	71
trnap-agg_261	71
trnap-agg_262	71
trnap-agg_263	71
trnap-ugg_139	71
trnap-agg_264	71
trnap-agg_265	71
trnap-cgg_90	71
trnap-agg_266	71
trnap-ugg_140	71
trnap-agg_267	71
trnap-cgg_91	71
trnap-agg_268	71
trnap-agg_269	71
trnap-ugg_141	71
trnap-agg_270	71
trnap-agg_271	71
trnap-ugg_142	71
trnap-ugg_143	71
trnap-agg_272	71
trnap-cgg_92	71
trnat-cgu_61	73
LOC103910018	1508
trnal-uag_199	81
trnal-aag_233	81
trnal-uag_200	81
trnal-aag_234	81
trnas-cga_42	81
trnas-uga_155	81
trnas-aga_324	81
trnah-gug_263	71
trnak-uuu_318	72
trnas-aga_325	81
trnak-uuu_319	72
trnas-aga_326	81
trnah-gug_264	71
LOC108182400	3178
LOC108182399	2024
trnas-aga_327	81
trnak-uuu_320	72
trnas-aga_328	81
trnak-uuu_321	72
trnas-aga_329	81
trnak-cuu_325	72
trnak-cuu_326	72
trnak-cuu_327	72
LOC100537431	6480
LOC103911364	9405
LOC110438442	2186
wars_1	2026
LOC100538221	36327
fam135b	77879
LOC101885205	8142
LOC110437806	12775
LOC103909956	4353
LOC101882575	4610
muc5e	25035
LOC101886630	2572
LOC103911251	1669
sapcd2_1	710
LOC103910028	7520
LOC110437827	4729
LOC110438477	734
si:ch73-137d22.1	12894
LOC100535645	14106
cul9	40181
bmf1	8319
LOC110438512	1567
psmd2	13703
LOC100329589	12654
LOC101886774	5170
commd10	413
LOC108182317	1545
LOC103911335	784
LOC108182464	2391
LOC110438467	2759
LOC110438449	1074
trnat-cgu_62	73
LOC103909978	11832
LOC103909928	411
trnas-aga_330	81
LOC110438460	407
LOC103911493	4422
LOC110438513	713
LOC100536469	21090
tlr8a	6264
LOC100537443	7533
LOC100537404	5341
LOC101884417	4179
LOC100537640	5215
trnan-guu_336	73
trnak-cuu_328	72
trnan-guu_337	73
trnak-cuu_329	72
trnan-guu_338	73
trnan-guu_339	73
trnai-gau_6	73
trnat-agu_310	73
trnat-ugu_247	73
LOC101884057	4848
LOC103911363	4353
lactb2	752
LOC110438472	8157
sphk1	19667
evplb	18918
LOC101886654	41894
pnpt1_1	2208
LOC101884025	28211
eif4g1b	71510
psmd2_1	517
LOC100535643	7957
LOC100003647	5476
LOC103909969	5488
LOC103909970	16729
LOC100536170	9414
efna5b_2	301
LOC100536464	4389
LOC103911653	13098
LOC101884695	3934
LOC108182673	1937
klc2	4030
LOC101885783	10548
ift122_1	7202
LOC103909988	11990
cskl	4299
LOC101886318	2056
LOC103909948	3409
LOC100538103	2304
zgc:174646	1423
LOC103911269	1290
LOC103910008	10726
LOC103911615	10665
prtga_2	412
zgc:73359	17267
LOC101884876	18133
zgc:65811	2839
zgc:153137	1523
wu:fb14d09	12799
LOC101885382	26355
trnas-aga_331	81
LOC101884228	11809
LOC101884161	15378
thrsp	473
LOC110438478	2231
LOC110438422	1887
cops6	1166
LOC101882032	3146
trim32	5824
LOC101885597	28631
rasal1	28725
LOC101885697	6600
LOC100537891	6639
LOC101884989	8046
LOC103910009	2838
trnas-uga_156	81
LOC108182508	9543
ptprbl	28251
LOC108182241	5512
trnaf-gaa_174	72
trnai-aau_253	73
trnaf-gaa_175	71
trnai-aau_254	73
trnaq-cug_227	71
trnaf-gaa_176	72
trnai-aau_255	73
trnaq-cug_228	71
trnaf-gaa_177	72
trnai-aau_256	73
trnaf-gaa_178	72
trnai-aau_257	73
trnaq-cug_229	71
trnaf-gaa_179	72
trnai-aau_258	73
trnaq-uug_95	71
trnaf-gaa_180	72
trnai-aau_259	73
trnaq-cug_230	71
LOC101886493	2010
trnak-uuu_322	72
trnas-aga_332	81
trnah-gug_265	71
trnas-aga_333	81
LOC103909916	3825
LOC100534892	7349
LOC108182119	8710
LOC108182124	4161
zgc:174680	4213
zgc:112970	6653
LOC100149669	6428
trnas-uga_157	81
trnas-uga_158	81
trnas-aga_334	81
trnas-aga_335	81
trnak-uuu_323	72
trnas-aga_336	81
LOC108182121	8968
LOC103909917	6679
LOC103909918	8602
LOC110438514	1480
LOC100534993	5647
LOC108182123	208
trnay-gua_200	74
trnak-cuu_330	72
trnan-guu_340	73
trnak-cuu_331	72
trnak-cuu_332	72
trnak-cuu_333	72
trnan-guu_341	73
trnak-cuu_334	72
trnan-guu_342	73
trnak-cuu_335	72
trnan-guu_343	73
trnak-cuu_336	72
trnan-guu_344	73
trnan-guu_345	73
trnak-cuu_337	72
LOC103909987	4030
trnap-agg_273	71
LOC103911483	2188
trnal-aag_235	81
trnal-uag_201	81
trnal-aag_236	81
trnal-aag_237	81
LOC100333625	63416
dgkq	12101
LOC101885031	7113
ap3s1	552
LOC103911683	768
LOC110438475	15366
zgc:162895	2792
LOC110438434	786
LOC110438469	4190
LOC110438516	4806
LOC103909985	36960
LOC100536252	2241
LOC103909945	1618
LOC103911420	649
trnat-agu_311	73
trnat-agu_312	73
trnat-agu_313	73
trnat-ugu_248	73
trnal-aag_238	71
trnap-agg_274	71
trnap-cgg_93	71
trnap-agg_275	71
elovl7b	2708
LOC100333146	10536
LOC100537277	23300
prp	112810
tgds	641
LOC101884132	4921
slc16a2_1	6566
LOC110438437	4294
LOC110438438	3599
dusp27	7091
pou2f1a	12285
wu:fj30f06	2629
cd247	1431
zgc:66388	370
LOC110438450	8152
LOC103909950	3950
LOC101883269	20379
LOC108182331	383
kmo	6013
LOC110438455	874
LOC101883588	576
LOC101885108	11729
wu:fc33b09	4100
LOC103910002	5158
LOC103911518	1284
LOC101885664	2249
LOC110438459	318
khdrbs3	71228
pnpt1_2	1084
LOC100536293	1001
LOC100149475	14181
LOC103910027	5605
LOC100148750	5003
fanca	14087
ccdc88ab	10829
LOC108182230	732
LOC103909965	524
evpll	20096
ndufa13	2963
LOC103910228	4595
LOC103910007	1384
LOC110438517	382
trnal-cag_271	82
trnav-cac_219	72
trnav-aac_229	72
trnal-cag_272	82
trnav-cac_220	72
trnav-aac_230	72
LOC103911588	2423
gpr34a_1	636
LOC100333290	11503
LOC100333871	5969
LOC100333722	4012
toporsb	13312
ddx58	13117
LOC101885485	2367
LOC101882252	8446
LOC103909944	2690
LOC103911301	46974
LOC110438436	2892
cyp1c1	3071
LOC100333196	3947
LOC103911255	11813
LOC100333752	29506
LOC100333826	16416
LOC100536453	12230
LOC110438518	1589
LOC100329651	46173
LOC101884255	8951
LOC100535417	7719
zgc:165600	1511
LOC108182684	11470
LOC100329790	10198
trnae-uuc_189	71
trnay-gua_201	86
trnae-cuc_222	71
trnar-acg_177	72
trnay-gua_202	87
trnae-cuc_223	71
trnar-acg_178	72
trnae-uuc_190	71
trnae-cuc_224	71
trnar-acg_179	72
trnae-uuc_191	71
trnay-gua_203	86
trnae-cuc_225	71
trnal-caa_150	82
LOC101882668	1759
cunh18orf32	5360
ric1	64483
LOC101882343	5640
LOC101884742	13063
LOC100535889	1731
LOC101885329	1216
LOC100332723	10040
LOC101885726	8734
LOC108182461	6019
LOC100330918	7615
trnai-aau_260	73
trnaq-cug_231	71
LOC103909951	711
ccpg1_1	10275
LOC100329307	4481
LOC101887092	3410
LOC101883914	5051
LOC100332626	3791
syndig1	41513
LOC101884845	3243
ttc8_1	3608
LOC100537263	3206
rs1b	522
LOC110438470	11993
LOC110438533	3594
LOC110438534	10198
LOC108182677	797
LOC101885266	52942
LOC110437844	6377
trnan-auu_17	81
trnas-gcu_270	81
trnak-uuu_324	72
trnas-cga_43	81
trnae-uuc_192	71
trnay-gua_204	86
trnae-cuc_226	71
trnar-acg_180	72
trnae-uuc_193	71
trnay-gua_205	88
trnae-cuc_227	71
trnae-uuc_194	71
trnay-gua_206	86
trnae-cuc_228	71
trnar-acg_181	72
trnae-uuc_195	71
trnay-gua_207	86
trnae-cuc_229	71
trnar-acg_182	72
LOC108182686	8047
LOC110438476	614
LOC100536441	9555
trnan-guu_346	73
trnak-cuu_338	72
trnak-cuu_339	72
LOC110438535	2405
trnak-cuu_340	72
psmd2_2	20975
ptprd	60687
LOC101883201	5764
trnas-uga_159	81
trnas-uga_160	81
LOC110438537	891
LOC101883113	1945
ap3s1_1	2207
cdo1	3224
LOC100536112	7975
LOC110438456	720
LOC101882884	824
insc	16383
im:7142016	19654
LOC110438447	21492
LOC100149190	11832
LOC100536187	13143
mhc1zka	9683
LOC110438448	6086
LOC100333048	13863
LOC103911601	1469
LOC100334756	28853
LOC101884952	646
LOC101883513	2597
si:ch73-364h19.2	14561
LOC110438479	7500
arhgap6_1	23507
LOC100534673	51787
LOC100534722	2376
zgc:162239_1	649
LOC101886807	4431
LOC101884591	5642
LOC101886052	9577
LOC101882521	3097
LOC101886985	8581
LOC101882118	15228
LOC110438454	4189
trnae-uuc_196	71
trnay-gua_208	86
trnae-cuc_230	71
trnae-uuc_197	71
trnay-gua_209	86
trnae-cuc_231	71
trnar-acg_183	72
trnae-uuc_198	71
trnay-gua_210	86
trnae-cuc_232	71
trnar-acg_184	72
trnae-uuc_199	71
trnay-gua_211	86
trnae-cuc_233	71
trnar-acg_185	72
trnam-cau_282	72
trnam-cau_283	72
trnam-cau_284	72
trnam-cau_285	72
trnam-cau_286	72
trnam-cau_287	72
trnam-cau_288	72
trnam-cau_289	72
trnam-cau_290	72
trnam-cau_291	72
trnam-cau_292	72
trnam-cau_293	72
trnam-cau_294	72
actn2a	3794
LOC101885377	6226
LOC101882847	2419
LOC110438435	992
LOC108182745	5184
LOC101886293	1625
LOC100329818	19698
LOC100330694	4282
polr3d	11915
LOC110438466	1977
LOC100333913	22128
zgc:77398	468
LOC100537874	25132
fsip1_1	659
LOC101882250	1491
LOC101882312	3316
trnak-uuu_325	72
trnas-aga_337	81
trnak-uuu_326	72
trnas-aga_338	80
trnas-aga_339	81
trnak-uuu_327	72
trnas-uga_161	81
LOC103911338	974
LOC108182318	1480
LOC101886933	2704
fzd4	12830
si:dkey-71b5.6	3050
LOC100534805	9712
LOC110438539	3164
LOC110438538	1681
LOC108182671	609
pdcl3	8125
nms	6371
LOC110438474	157
LOC101885088	14425
LOC100537368	1389
LOC110438488	1330
trnas-uga_162	81
trnak-uuu_328	72
trnah-gug_266	71
trnas-aga_340	81
trnak-uuu_329	72
trnah-gug_267	71
trnas-uga_163	81
trnak-uuu_330	72
trnah-gug_268	71
trnas-aga_341	81
trnak-uuu_331	72
trnah-gug_269	71
trnas-uga_164	81
trnaq-uug_96	71
trnai-aau_261	73
trnaf-gaa_181	72
trnaq-cug_232	71
trnai-aau_262	73
trnaf-gaa_182	72
trnaq-uug_97	71
trnai-aau_263	73
trnaq-cug_233	71
trnat-ugu_249	73
trnan-auu_18	73
trnar-ucu_178	88
trnak-cuu_341	72
trnak-cuu_342	72
trnan-guu_347	73
trnak-cuu_343	72
trnay-gua_212	73
trnas-gcu_271	81
trnas-gcu_272	81
LOC100330243	21211
wdr77	12171
LOC101884743	7837
LOC100537892	2317
LOC101886083	7067
LOC101886143	1686
dnaaf5_1	14035
LOC110438540	1744
LOC103910015	5975
LOC103910016	1998
dupd1	1262
LOC100535237	937
ghitm_1	676
LOC103910580	9091
LOC100537466	4987
trnae-uuc_200	71
trnay-gua_213	86
trnae-cuc_234	71
trnar-acg_186	72
LOC101884209	4288
LOC101884162	2891
eif2ak4	103081
LOC110438480	3851
pitpnm2	40624
LOC108182676	1171
hs3st1l1	929
LOC108182329	15499
LOC103911361	20405
LOC101882822	2436
LOC100536030	12408
LOC553509	11652
fsip1_2	295
plcb4	31029
LOC103910022	12047
LOC110438421	1302
LOC101884223	2908
acadsb	2874
LOC110438420	1225
LOC103910025	1672
LOC101886244	10449
trnas-gcu_273	81
trnas-gcu_274	81
trnas-gcu_275	81
LOC101887064	18334
LOC110438541	1652
LOC110438542	6449
wu:fb05h10	6887
LOC103909982	4471
LOC101882249	4810
LOC100536580	3404
LOC100536630	920
trnam-cau_295	72
trnam-cau_296	72
trnam-cau_297	72
trnam-cau_298	72
trnam-cau_299	72
trnam-cau_300	72
trnam-cau_301	72
trnam-cau_302	72
trnae-uuc_201	71
trnay-gua_214	86
trnae-cuc_235	71
trnar-acg_187	72
LOC101884178	951
LOC101886464	2175
LOC100330321	10078
LOC100007471	2754
LOC100330167	16299
LOC557537	4857
scarb2b	61323
LOC100334642	39913
hdgfrp3	887
LOC795531	18459
LOC565999	28561
wu:fa56d06	15165
LOC100535008	91261
LOC103910003	1770
twsg1b_1	2042
LOC103909958	793
mir723	88
LOC100537264	5917
LOC101883563	1427
LOC100536671	5968
LOC100536618	6759
LOC103909933	5292
LOC103910001	12065
LOC110438486	3165
LOC110438431	3625
LOC108182242	1866
im:7157825	4946
LOC799502	15197
LOC103911241	18203
trnan-guu_348	73
trnas-aga_342	81
trnas-uga_165	81
trnak-uuu_332	72
trnas-uga_166	81
trnak-uuu_333	72
trnas-aga_343	81
trnak-uuu_334	72
trnas-uga_167	81
trnak-uuu_335	72
LOC110438543	612
trnat-cgu_63	72
trnam-cau_303	72
trnam-cau_304	72
trnal-cag_273	82
trnal-cag_274	82
trnat-agu_314	73
trnat-agu_315	73
trnat-agu_316	73
LOC110438548	1734
LOC101885293	1417
LOC110438549	889
LOC108179722	1128
LOC101886946	3421
LOC108181893	4496
LOC110438412	1928
trnas-cga_44	81
LOC101885193	3093
trnat-ugu_250	73
trnat-agu_317	73
trnat-agu_318	73
trnar-ucu_179	88
LOC108181885	4559
LOC110438550	648
LOC103909899	3437
LOC108183502	2163
trnar-acg_188	72
trnae-cuc_236	71
trnay-gua_215	86
trnae-uuc_202	71
trnar-acg_189	72
trnae-cuc_237	71
trnay-gua_216	86
trnae-uuc_203	71
trnar-acg_190	72
trnae-cuc_238	71
trnay-gua_217	86
trnae-uuc_204	71
trnar-ucg_81	72
LOC100534908	9321
trnai-aau_264	73
trnaq-cug_234	71
trnai-aau_265	73
trnaf-gaa_183	72
trnaq-cug_235	70
trnai-aau_266	73
trnaf-gaa_184	72
trnaq-cug_236	70
trnai-aau_267	73
trnaf-gaa_185	72
trnaq-cug_237	71
trnai-aau_268	73
trnar-ucu_180	88
trnat-ugu_251	73
trnat-agu_319	73
trnat-ugu_252	73
trnat-agu_320	73
trnat-ugu_253	73
trnat-agu_321	73
trnar-ucu_181	88
trnat-ugu_254	73
trnat-agu_322	73
trnar-ucu_182	88
trnat-agu_323	73
trnar-ucu_183	88
trnat-agu_324	73
trnat-ugu_255	73
trnat-ugu_256	73
trnat-ugu_257	73
trnat-agu_325	73
trnat-agu_326	73
trnar-ucu_184	88
trnak-uuu_336	72
trnas-uga_168	81
trnak-uuu_337	72
trnas-uga_169	81
trnah-gug_270	71
trnas-uga_170	81
trnak-uuu_338	72
trnah-gug_271	71
trnas-uga_171	81
trnae-uuc_205	71
LOC100535115	6077
trnak-cuu_344	72
LOC103910981	4714
trnas-gcu_276	81
trnas-gcu_277	81
trnas-gcu_278	81
trnam-cau_305	72
trnal-cag_275	82
trnar-ucg_82	72
LOC100329258	8156
LOC110438551	5740
trnah-gug_272	71
trnas-aga_344	81
trnak-uuu_339	72
trnas-aga_345	81
trnak-uuu_340	72
trnah-gug_273	71
trnas-aga_346	81
trnas-aga_347	81
trnaq-cug_238	71
trnaf-aaa_7	72
trnaq-cug_239	71
trnai-aau_269	73
trnak-cuu_345	72
trnag-gcc_348	70
trnag-gcc_349	70
trnag-gcc_350	70
LOC101885559	1660
LOC103909905	1483
LOC108181755	5346
LOC101885337	1471
LOC101885269	5195
LOC110438555	1867
LOC108181756	3618
trnar-ucu_185	88
trnat-agu_327	73
LOC110438556	515
LOC103909906	16755
LOC108183924	20667
trnap-agg_276	71
trnav-aac_231	72
trnav-cac_221	72
trnal-cag_276	82
trnav-aac_232	72
trnav-cac_222	72
LOC101882433	2829
trnam-cau_306	72
trnal-cag_277	82
trnal-cag_278	82
trnal-cag_279	82
trnal-cag_280	82
trnam-cau_307	72
trnal-cag_281	82
trnam-cau_308	72
trnal-caa_151	82
trnas-gcu_279	81
trnas-gcu_280	81
trnas-gcu_281	81
trnas-gcu_282	81
trnas-gcu_283	81
trnas-gcu_284	81
trnas-gcu_285	81
trnas-gcu_286	81
trnas-gcu_287	81
trnas-gcu_288	81
trnas-gcu_289	81
trnas-gcu_290	81
trnas-gcu_291	81
trnas-gcu_292	81
LOC100537855	1759
trnar-ccg_52	72
trnar-ucu_186	88
trnat-agu_328	73
trnai-uau_57	73
trnar-ucu_187	88
trnat-agu_329	73
trnat-ugu_258	73
trnar-ucu_188	88
trnat-agu_330	73
trnat-ugu_259	73
trnag-ccc_201	70
trnap-agg_277	71
trnap-cgg_94	71
trnap-agg_278	71
trnap-cgg_95	71
trnap-agg_279	71
trnap-agg_280	71
trnap-cgg_96	71
LOC103910935	4902
trnar-ccg_53	72
trnar-ucg_83	72
