gene_id	gene_name	SRR3655791	SRR3655792	SRR3655793	SRR3655794	SRR3655795	SRR3655796	SRR3655797	SRR3655798	SRR3655799	SRR3655800	SRR3655801	SRR3655802
zgc:92481	zgc:92481	23.565992	24.484563	30.209946	30.757652	17.85458	17.692681	40.812192	40.812193	24.546399	25.381334	25.374908	26.082413
zgc:92511	zgc:92511	4.96663	4.449448	8.100373	6.093719	27.960862	32.667534	14.263495	14.263495	0	0	58.101644	56.019884
zgc:92518	zgc:92518	0.043912	0.050353	0	0	0.039347	0.081431	0	0	0.410168	0.356169	0.304593	0.068493
zgc:92590	zgc:92590	363.572829	367.750363	35.563574	32.738262	813.444105	859.184326	128.864949	128.864949	138.545294	144.836398	455.539315	479.885397
zgc:92591	zgc:92591	0	0	0	0	0	0	0	0	0	0	0	0
zgc:92594	zgc:92594	3.896884	4.167615	4.586701	3.970152	3.011675	2.362905	4.498983	4.498983	6.597399	5.289863	5.712653	6.05377
zgc:92606	zgc:92606	8.761131	8.362093	17.818986	15.931272	2.473254	3.065991	41.737005	41.737005	24.643145	24.034223	34.058845	36.888972
zgc:92606_1	zgc:92606_1	7.901094	6.584244	0	0	11.474472	11.464261	38.529833	38.529833	14.139654	13.245935	0	0.066769
zgc:92630	zgc:92630	82.997376	82.663537	154.063605	155.176249	91.364619	92.267386	49.302813	49.302813	101.346226	95.92063	193.798217	201.049724
zgc:92630_1	zgc:92630_1	0.673993	0.629661	0	0	0	0	0	0	5.265722	5.262908	5.434941	7.401122
zgc:92658	zgc:92658	0	0	0	0	0.057675	0	0.082568	0.082568	0.075153	0.14502	0.072583	0.02768
zgc:92658_1	zgc:92658_1	0	0	0	0	0	0	0	0	0	0	0	0
zgc:92664	zgc:92664	2.651345	3.401614	6.145337	4.999558	4.142305	4.332836	6.27897	6.27897	6.826331	8.0567	10.272671	10.290698
zgc:92744	zgc:92744	353.395906	334.388926	451.522964	433.814078	505.055113	479.583678	147.223709	147.22371	285.07689	279.735493	143.413436	141.910283
zgc:92745	zgc:92745	169.436961	179.653562	28.958666	30.007687	600.066664	619.704628	150.144282	150.144283	87.871259	94.179997	329.977022	330.86468
zgc:92749	zgc:92749	122.37195	116.517989	102.125213	91.482808	33.990448	37.400177	40.313173	40.313174	69.030503	68.659173	105.866658	103.063525
zgc:92789	zgc:92789	4.814031	4.465518	1.554157	1.900611	3.081146	2.824665	5.381396	5.381396	4.898103	5.485092	5.661228	4.022076
zgc:92791	zgc:92791	44.065555	43.990911	76.129128	75.013081	57.303686	53.929032	114.502777	114.502778	108.792845	111.942205	171.07234	166.562024
zgc:92818	zgc:92818	4.621727	3.813029	4.564641	5.426643	5.245636	5.040262	7.193475	7.193475	13.238785	11.884657	12.021706	11.951437
zgc:92873	zgc:92873	1.018727	0.624138	0.161272	0.185609	0.70281	0.66377	2.601695	2.601695	1.438546	1.364557	0.733262	0.700526
zgc:92907	zgc:92907	4.269034	4.780559	7.917751	6.817082	3.042821	3.023136	7.467624	7.467624	7.929799	8.787651	8.20569	9.345993
zgc:92912	zgc:92912	0	0	0	0.035509	0	0.053683	0.097245	0.097245	0	0	0	0
zglp1	zglp1	0.052788	0.040326	0	0.024727	0	0.056074	0.067716	0.067716	0	0.023787	0	0.068102
zgpat	zgpat	3.687357	3.62161	4.527676	4.745087	3.049893	3.47206	9.044349	9.044349	8.799824	8.983358	7.585057	7.736727
zhx2a	zhx2a	4.610624	4.657478	3.831896	4.523682	3.994121	3.550166	12.051559	12.051559	5.621131	5.427726	4.892341	5.210064
zhx3	zhx3	1.918195	1.738623	1.643737	1.775628	1.43233	1.908198	2.812153	2.812153	2.115224	2.359049	1.88839	2.042572
zic1	zic1	0	0.011442	0	0.014031	0	0	0	0	0	0	0	0
zic2a	zic2a	0	0	0	0	0	0.007344	0.026608	0.026608	0	0	0	0
zic2b	zic2b	0	0.035033	0	0	0.05479	0.032476	0.039219	0.039219	0	0	0	0
zic3	zic3	0	0	0	0	0	0	0.05675	0.05675	0	0	0	0
zic4	zic4	0	0	0	0	0	0	0	0	0	0	0	0
zic5	zic5	0	0	0	0	0	0	0	0	0	0	0	0
zic6	zic6	0.028819	0	0.036182	0	0	0.016209	0	0	0.053449	0.047942	0	0.012393
zmat2	zmat2	19.714174	18.45362	29.2827	24.971914	20.837064	18.139057	55.920903	55.920903	40.686583	40.944891	42.582984	41.015453
zmat3	zmat3	0.04388	0.0838	0.05509	0.123323	0.117955	0.04661	0.056288	0.056288	0.051233	0.059318	0.049481	0.075479
zmat4a	zmat4a	0.034607	0.026436	0	0	0	0	0.044393	0.044393	0	0	0.039025	0.059528
zmat4a_1	zmat4a_1	0	0	0	0	0.030919	0.073307	0	0	0	0.031097	0	0
zmat4b	zmat4b	0	0	0	0.02763	0	0	0.151334	0.151334	0.619843	0.584756	0	0.025366
zmat5	zmat5	5.830953	7.164035	6.954641	6.600649	6.008539	4.851829	7.479866	7.479866	13.38929	11.86745	12.93145	12.203142
zmiz1a	zmiz1a	1.95623	2.265151	2.640245	2.645162	2.294088	2.362471	5.862208	5.862208	4.19841	4.270535	3.748777	3.84608
zmiz2	zmiz2	3.082208	3.184229	3.714581	3.589995	2.399908	2.317059	4.075016	4.075016	5.540804	5.370404	3.781768	3.611564
zmp:0000000521	zmp:0000000521	2.106444	1.896478	1.511205	2.114334	1.617836	1.704786	2.702117	2.702117	2.283771	3.389938	2.714681	2.135189
zmp:0000000529	zmp:0000000529	0.486456	0.278707	0.444174	0.393582	0.257571	0.328828	1.049488	1.049488	0.36144	0.328802	0.423884	0.513471
zmp:0000000545	zmp:0000000545	0	0	0	0	0	0.008254	0	0	0.017479	0.021009	0	0.01538
zmp:0000000606	zmp:0000000606	0.858036	0.789951	0.139271	0.162786	0	0.023997	0.893125	0.893125	0.039598	0.094529	0.225137	0.192965
zmp:0000000606_1	zmp:0000000606_1	0.806463	0.837754	0	0.036938	0	0	0.244143	0.244143	0	0.032189	0	0.039878
zmp:0000000608	zmp:0000000608	0.676553	0.418937	0.456565	1.008835	0.093602	0.056591	4.399954	4.399954	0.549756	0.788452	0.422425	0.448103
zmp:0000000625	zmp:0000000625	4.508581	3.959478	3.253295	3.738149	3.15813	2.954393	0.997273	0.997273	4.102297	4.120516	4.6062	3.632502
zmp:0000000629	zmp:0000000629	0.447696	0.683718	237.101127	232.433551	0.534875	0.487164	0.095716	0.095716	5.662883	4.873088	1.724899	1.00601
zmp:0000000634	zmp:0000000634	0	0.016059	0	0.019694	0.037673	0.029773	0.323597	0.323597	0.098178	0.03789	0.094821	0.10848
zmp:0000000650	zmp:0000000650	3.917323	3.397461	2.647992	2.95581	6.487812	6.58725	8.868727	8.868727	42.357263	40.927647	9.157012	8.881031
zmp:0000000652	zmp:0000000652	0.046837	0.016711	0.109855	0.044974	0.588033	0.767322	2.45652	2.45652	2.995923	2.157593	3.650795	3.663035
zmp:0000000660	zmp:0000000660	1.439368	1.551323	1.498162	1.600613	0.966154	1.031113	1.389416	1.389416	2.268736	2.579492	2.218859	1.992485
zmp:0000000662	zmp:0000000662	6.177972	6.080742	7.848024	8.207418	6.773321	7.252904	8.788709	8.788709	23.328305	23.127798	11.711239	12.599613
zmp:0000000711	zmp:0000000711	0.888387	1.079547	1.626563	1.586509	1.461096	1.308969	2.590976	2.590976	2.484097	2.617845	2.002202	1.908848
zmp:0000000722	zmp:0000000722	0.452939	0.525836	0.897833	0.892761	0.496639	0.578195	3.540626	3.540626	0.801933	0.848901	0.887109	0.797052
zmp:0000000735	zmp:0000000735	1.951438	2.25431	1.414157	1.423429	1.896367	1.544788	7.39105	7.39105	3.786011	3.277285	1.445697	1.060874
zmp:0000000735_1	zmp:0000000735_1	0.988431	0.766706	3.658452	3.793129	1.597408	1.584821	6.093225	6.093225	3.94339	4.476215	4.231504	4.619397
zmp:0000000735_2	zmp:0000000735_2	0	0	0	0	0	0	0	0	0	0	0	0
zmp:0000000755	zmp:0000000755	0.150252	0.117734	0.211752	0.320508	0.193608	0.122396	0.400974	0.400974	0.319036	0.276604	0.29808	0.406455
zmp:0000000758	zmp:0000000758	2.146503	2.278749	6.737256	6.372798	1.414243	1.609471	7.410165	7.410165	15.074159	12.972306	4.769845	4.832513
zmp:0000000760	zmp:0000000760	0	0.008496	0.027928	0	0.019932	0.015752	0.05707	0.05707	0.025972	0.010024	0	0
zmp:0000000794	zmp:0000000794	0	0.004854	0	0.005952	0.091094	0.080991	0	0	0.029675	0.034357	0	0.005465
zmp:0000000846	zmp:0000000846	6.141015	6.057342	7.987953	8.960478	4.877453	5.249972	3.574622	3.574622	15.046807	15.712537	25.540626	25.250274
zmp:0000000881	zmp:0000000881	0	0	0	0	0	0	0.455361	0.455361	0	0.022851	0.057185	0
zmp:0000000884	zmp:0000000884	0	0	0	0	0	0	0	0	0.082794	0.031953	0	0
zmp:0000000896	zmp:0000000896	1.096734	1.091352	3.261158	3.17699	2.560262	2.237999	4.072533	4.072533	6.503726	7.569034	4.84932	5.014176
zmp:0000000906	zmp:0000000906	0.026536	0.081084	0	0	0.023778	0.009396	0.03404	0.03404	0.21688	0.095659	0.029923	0
zmp:0000000912	zmp:0000000912	0.145932	0.106239	0.075054	0.056425	0.034345	0	3.715468	3.715468	0.649884	0.659037	0.213112	0.180136
zmp:0000000912_1	zmp:0000000912_1	0.481928	0.689149	0.687307	0.548436	0.680019	0.85269	13.751004	13.751004	2.646465	2.828972	1.095543	0.980959
zmp:0000000924	zmp:0000000924	0.132059	0.021184	0	0.155947	0.069441	0.11776	0.548503	0.548503	0.194682	0.149931	0.784199	1.161303
zmp:0000000926	zmp:0000000926	0.319341	0.221771	0.911201	0.679928	0.494251	0.493403	2.755804	2.755804	1.118571	1.177348	1.21127	1.248426
zmp:0000000930	zmp:0000000930	0.666866	0.411217	0.141901	0.179701	0.225717	0.15497	1.057627	1.057627	0.24012	0.054795	0.40502	0.918422
zmp:0000000932	zmp:0000000932	0	0	0	0	0	0.01287	0	0	0	0	0	0.01563
zmp:0000000936	zmp:0000000936	5.536072	5.775093	4.762772	4.931287	3.106467	3.322696	11.641963	11.641963	12.503776	12.096784	7.000112	7.384033
zmp:0000000937	zmp:0000000937	0.188181	0.248312	0	0	0.063135	0.084754	0.257867	0.257867	0.077946	0.027796	0.659647	0.720119
zmp:0000000937_1	zmp:0000000937_1	0	0.014808	0.059541	0.044429	0.031846	0.040769	0	0	0	0.033751	0	0.094555
zmp:0000000951	zmp:0000000951	0.174016	0.243709	0.182062	0.353216	0.285865	0.195114	0.111612	0.111612	0.541807	0.653442	0.359755	0.436522
zmp:0000000971	zmp:0000000971	0.12581	0.022893	0.157392	0.028285	0	0.123198	2.951368	2.951368	0.225951	0.156824	0.185034	0.02965
zmp:0000000984	zmp:0000000984	0.813587	0.720856	0.830437	0.670171	0	0	0	0	0	0.046276	0	0
zmp:0000000991	zmp:0000000991	10.404613	10.78005	11.665163	11.674681	13.617432	13.21293	4.296336	4.296336	9.519526	10.144407	5.220198	5.281165
zmp:0000000991_2	zmp:0000000991_2	20.019657	19.128732	18.200411	16.655295	1.311631	1.780839	0.361731	0.361731	1.036792	1.117513	0.967866	0.981359
zmp:0000000997_1	zmp:0000000997_1	0	0.030352	0.099768	0.186114	0.071205	0.309507	0	0	0.185565	0.143232	0	0
zmp:0000001006	zmp:0000001006	0.08268	0.315799	0.207606	0.077457	0.29634	0.52695	4.984839	4.984839	5.019836	4.470746	4.568483	4.871022
zmp:0000001018	zmp:0000001018	0	0	0	0.062784	0.360303	0.306446	0.147375	0.147375	0.089426	0.120794	0.151144	0.09881
zmp:0000001018_1	zmp:0000001018_1	0	0.035324	0	0	0	0.111335	0	0	0	0	0	0
zmp:0000001020	zmp:0000001020	4.176723	3.67507	2.085901	2.544004	2.757178	2.604967	3.177239	3.177239	3.263204	3.313036	1.70625	1.496544
zmp:0000001031	zmp:0000001031	0.347251	0.336756	0	0	0	0	0.023529	0.023529	0.155247	0.215188	0.08891	0.042348
zmp:0000001048	zmp:0000001048	0	0	0	0.031627	0	0.023907	0	0	0	0.030424	0	0
zmp:0000001062	zmp:0000001062	0	0	0	0	0	0	0	0	0	0	0	0
zmp:0000001062_1	zmp:0000001062_1	0	0	0	0	0	0	0	0	0	0	0	0
zmp:0000001069	zmp:0000001069	0	0	0	0	0	0	0	0	0	0	0	0.010418
zmp:0000001073	zmp:0000001073	0	0	0	0	0.015961	0.006307	0.0457	0.0457	0.020798	0.016053	0.040174	0
zmp:0000001074	zmp:0000001074	0	0.004896	0	0.006004	0	0	0.016442	0.016442	0	0.005776	0.014454	0.005512
zmp:0000001082	zmp:0000001082	2.408621	3.068501	6.092889	5.808404	3.553037	3.379814	64.173139	64.17314	7.184656	7.807253	8.866476	8.727046
zmp:0000001088	zmp:0000001088	0	0.046686	0	0	0	0	0.078397	0.078397	0	0	0	0
zmp:0000001102	zmp:0000001102	0	0	0	0	0	0.024814	0	0	0	0	0.077795	0
zmp:0000001114	zmp:0000001114	2.559135	2.4964	2.565076	2.505999	2.651556	2.55805	5.728053	5.728053	2.901925	2.733438	3.538996	3.935566
zmp:0000001127	zmp:0000001127	0	0	0	0	0	0	0.662704	0.662704	0	0	0	0
zmp:0000001132	zmp:0000001132	0	0	0	0	0.164455	0.043323	5.0226	5.0226	0.21429	0.220538	0.137975	0.105234
zmp:0000001138	zmp:0000001138	0.855607	0.933724	0	0.085881	0.109524	0.432787	5.017422	5.017422	4.852243	5.259925	6.547069	6.176107
zmp:0000001161	zmp:0000001161	0.104269	0.052886	1.129298	0.594525	0.286385	0.436678	4.165468	4.165468	0.249824	0.434245	1.862	1.348029
zmp:0000001167	zmp:0000001167	13.167495	12.921662	10.566348	10.662179	14.438985	13.654377	8.740839	8.74084	11.589726	11.418667	13.996968	14.611474
zmp:0000001168	zmp:0000001168	1.466872	1.421648	0.963181	0.828384	0.71601	0.7167	1.956352	1.956352	0.846565	0.978355	0.557739	0.490974
zmp:0000001172	zmp:0000001172	0.279818	0.335901	2.107841	2.771207	3.187854	3.071389	0.76917	0.76917	5.600741	5.818075	4.147074	4.005285
zmp:0000001174	zmp:0000001174	0.165406	0.120445	0	0.069731	0.074106	0.087872	0.063654	0.063654	0.07725	0.15652	0.055956	0.028452
zmp:0000001200	zmp:0000001200	1.144938	1.248169	1.492739	1.138859	1.602013	1.662126	2.880932	2.880932	2.745599	2.686493	2.900002	3.019401
zmp:0000001236	zmp:0000001236	0.671499	0.598459	0.475571	0.637145	0.339418	0.621841	2.562084	2.562084	0.964961	1.000854	0.446566	0.407234
zmp:0000001267	zmp:0000001267	0	0	0	0	0	0	0	0	0	0	0	0
zmp:0000001268	zmp:0000001268	0.070073	0.053529	0	0.065646	0.062788	0.074433	0.179776	0.179776	0.163631	0.063151	0	0.0904
zmp:0000001289	zmp:0000001289	0	0.026135	1.041867	1.603901	0	0.047707	7.440943	7.440943	0.994458	0.754499	0.168136	0.17865
zmp:0000001301	zmp:0000001301	0.029362	0.02243	0	0	0.052619	0.051982	0.07533	0.07533	0.034282	0.052923	0.06622	0.025253
zmp:0000001316	zmp:0000001316	1.311638	1.368767	2.617144	2.456922	0.923443	0.879083	1.62246	1.62246	2.324514	2.691171	2.112968	2.266256
zmpste24	zmpste24	2.749177	3.472746	3.354369	2.887882	1.363929	1.613946	2.012866	2.012866	7.044285	7.052648	12.205816	11.675283
zmpste24_1	zmpste24_1	11.080781	9.72655	14.763864	13.796262	6.242605	7.403315	23.123828	23.123828	26.448573	25.812272	22.574821	20.875272
zmym2	zmym2	3.310264	3.208235	2.997894	3.748032	2.488481	2.714869	4.905355	4.905355	3.240953	3.170858	3.884985	3.705739
zmym2_1	zmym2_1	0.91018	1.267174	1.311413	0.934146	1.16785	1.049851	1.92048	1.92048	1.072354	1.038723	1.349721	2.046308
zmym2_2	zmym2_2	0.235123	0.262419	0.299958	0.145709	0.209268	0.047484	0.055235	0.055235	0.288671	0.213558	0.11406	0.019142
zmym4	zmym4	1.76856	1.621496	1.656633	1.778818	1.093857	1.195592	1.471363	1.471363	2.718393	2.817066	2.130452	2.223209
zmynd10	zmynd10	0.023827	0	0.039886	0.033483	0	0	0	0	0	0.03221	0	0
zmynd10_1	zmynd10_1	0	0	0.039886	0	0	0	0.183389	0.183389	0	0	0.110735	0.121517
zmynd10_2	zmynd10_2	0.023827	0	0.039886	0.033483	0	0	0	0	0	0.03221	0.587848	0.657204
zmynd11	zmynd11	9.721092	9.329309	11.652632	10.847335	6.326882	6.416411	16.466899	16.466899	10.34988	10.500013	11.188405	12.611013
zmynd11_1	zmynd11_1	6.488893	5.834375	5.516575	6.704707	3.713178	4.369803	5.668453	5.668454	7.722062	7.944772	5.88178	5.146545
zmynd19	zmynd19	1.643519	1.897849	2.207373	1.680108	3.219331	3.30213	8.251624	8.251624	3.346993	3.100121	5.258273	5.013104
zmynd8	zmynd8	1.033901	0.981333	0.95839	1.146612	0.654748	0.672681	1.527623	1.527623	1.386702	1.387059	1.219593	1.359413
znf1001	znf1001	0.137046	0.293015	0.209571	0.281841	0.275482	0.399872	1.412488	1.412488	0.883362	0.567259	0.342283	0.709545
znf1002	znf1002	0.201948	0.264359	0.418062	0.229168	0.151233	0.200815	0.326588	0.326588	0.765203	0.507225	0	0.185378
znf1003	znf1003	1.780027	1.485274	1.215858	1.080404	0.631301	0.743203	0.715441	0.715441	1.061268	1.251691	1.050126	0.852904
znf1004	znf1004	0	0	0	0	0	0	0	0	0	0.01391	0	0
znf1005	znf1005	0	0	0	0.284411	0.196681	0.288252	0	0	0.767643	0.354977	0.351569	0.222426
znf1005_1	znf1005_1	0.147577	0.031669	0.229147	0.065334	0	0.047975	0	0	0	0.200724	0.348422	0.526781
znf1005_2	znf1005_2	0	0.164139	0	0	0	0	0.102764	0.102764	0	0	0	0
znf1007	znf1007	1.424173	1.425969	1.553241	1.504198	1.219707	1.375343	2.832846	2.832846	1.73775	1.813289	1.633161	2.055524
znf1008	znf1008	0.217588	0.156483	0.110727	0.195912	0.178704	0.152777	0.235516	0.235516	0.302806	0.358393	0.338704	0.385339
znf1010	znf1010	1.492595	1.76069	2.192145	2.38549	1.337437	1.226505	3.612603	3.612604	2.82782	2.741067	3.321292	2.6378
znf1014	znf1014	1.102723	1.033762	1.190195	1.589957	1.145312	0.913418	1.687726	1.687726	2.006789	1.548788	0.983493	1.637431
znf1015	znf1015	0.653553	0.831463	0.701077	0.710465	1.004188	1.01587	0.58061	0.58061	0.7675	1.16467	1.823851	1.50444
znf1024	znf1024	0.710005	0.807471	0.45491	0.644576	0.64531	0.702036	0.74833	0.74833	1.409543	1.795454	1.321675	1.470898
znf1024_1	znf1024_1	1.669093	1.945324	1.513464	1.356364	0.368809	0.390579	2.544062	2.544062	0.886047	0.898981	0.74434	0.704679
znf1032	znf1032	0.280274	0.85558	0.877565	0.149748	0.136176	0.148845	2.815414	2.815414	0.425316	0.526231	1.054943	2.305152
znf1034	znf1034	0	0.147757	0	0.11313	0.192557	0	0	0	0	0.164202	0	0.12249
znf1035	znf1035	4.259608	4.200961	3.609396	3.531018	4.382745	4.108611	4.642498	4.642498	3.856557	3.641926	3.497665	3.219691
znf1040	znf1040	0.091863	0.055217	0.42199	0.366392	0.070037	0.106994	1.70422	1.70422	0.369555	0.609824	0.53163	0.364395
znf1041	znf1041	0.787105	0.877254	1.136277	1.757501	0.824337	0.699371	1.793056	1.793056	1.859536	1.65317	1.164397	1.457759
znf1042	znf1042	0.170424	0.119542	0.092206	0.083102	0.141276	0.058031	0.520201	0.520201	0	0.27577	0.52067	0.09859
znf1043	znf1043	0.390047	0.240865	0.227089	0.209935	0.203126	0.277035	2.05822	2.05822	0.687711	0.682928	1.469341	2.260597
znf1046	znf1046	0.068726	0.226167	0.161232	0.121018	0.097075	0.046351	0.472802	0.472802	0.205931	0.331328	0.13859	0.140543
znf1053	znf1053	0.128593	0.083288	0.163981	0.066023	0.115498	0.135881	0.52183	0.52183	0.060568	0.17157	0.524685	0.368924
znf1059	znf1059	0.940974	0.779504	0.870621	1.147989	0.443788	0.420895	1.100545	1.100545	0.838454	0.711699	1.257491	1.143134
znf1065	znf1065	0	0.084804	0.223019	0.117341	0.238281	0.229439	0.213786	0.213786	0.198321	0.117506	0.449246	0.448356
znf1068	znf1068	0	0.037703	0.108974	0.12747	0	0	0.052767	0.052767	0.078419	0.195217	0.147196	0.219899
znf1069	znf1069	0.316073	0.287042	0.430937	0.337065	0	0.108641	0.89508	0.89508	0	0.851173	0.150544	0.0682
znf106a	znf106a	1.189129	1.111799	1.437979	1.353215	0.679839	0.681936	1.843579	1.843579	1.362851	1.403683	1.760484	1.841535
znf106b	znf106b	0.421623	0.710618	1.065672	1.276341	0.906702	0.907664	1.910229	1.910229	1.969928	1.141419	0.415186	0.233668
znf1070	znf1070	0.439001	0.364289	0.556353	0.561102	0.300054	0.067844	0.797105	0.797105	1.799321	0.937108	0.212458	0.305881
znf1072	znf1072	0	0	0	0.175236	0.049006	0.067852	0.437461	0.437461	0.574182	0.558969	0	0.025863
znf1077	znf1077	0.368438	0.131611	1.08215	1.795506	0.70365	0.650334	1.396445	1.396445	1.644869	1.895006	3.237379	3.639138
znf1078	znf1078	0	0.073676	0.65147	0.42049	0.116465	0.113499	0.870474	0.870474	0.640326	0.487813	1.053179	0.673955
znf1079	znf1079	0.090846	0.085371	0.269577	0.527065	0.126183	0.116923	0.122496	0.122496	0.516491	0.575626	0.343184	0.572634
znf1085	znf1085	0.843031	0.769618	1.074754	1.063399	1.092516	1.023763	1.648289	1.648289	3.308518	3.170608	2.90428	2.777954
znf1102	znf1102	1.239033	1.028311	0.259005	0.166966	0.161861	0.081026	0.493016	0.493016	0.514295	0.646105	0.481755	0.334989
znf1113	znf1113	0.723872	0.550007	1.232724	1.249202	1.005906	1.481755	2.173824	2.173824	1.585302	1.649466	1.625994	1.244849
znf1117	znf1117	0.333741	0.366135	0.363865	0.789846	0.132244	0.237266	1.843048	1.843048	0.478508	0.681382	1.87342	2.64509
znf1124	znf1124	2.692387	2.360834	3.02837	2.492179	1.689729	1.331375	1.940453	1.940453	2.864636	2.785205	2.324985	2.424241
znf1124_1	znf1124_1	0.834839	0.660688	0.730694	1.192608	1.104088	1.458342	0.946058	0.946058	2.232177	2.524138	2.65418	2.967938
znf1136	znf1136	1.674449	1.439654	2.923957	2.787777	0.743482	0.746763	1.662921	1.662921	3.908	3.357483	6.667905	6.626706
znf1137	znf1137	0.48197	0.499492	0.312773	0.434955	0.841793	0.711731	1.657846	1.657846	1.541694	1.823255	1.966679	1.715403
znf1147	znf1147	0.061072	0.075293	0.301532	0.069357	0	0	0.080906	0.080906	0.417327	0.284193	0.803322	0.568013
znf1153	znf1153	1.550699	1.269724	1.170778	1.403855	0.396752	0.48794	1.930847	1.930847	0.671314	1.310367	1.867205	1.624073
znf1154	znf1154	1.443636	1.423456	2.05194	2.151708	2.314565	1.657546	3.419404	3.419404	2.307617	2.342272	1.447007	1.949021
znf1155	znf1155	0.824553	0.914423	0.501042	0.581574	0.717888	0.46733	1.088087	1.088087	0.651566	0.805738	0.734747	0.799789
znf1156	znf1156	3.262829	3.351967	3.258657	4.817455	7.750079	6.766469	6.278091	6.278091	2.870519	3.493301	3.892017	3.647044
znf1157	znf1157	2.967569	3.079872	3.484676	3.087121	2.135658	1.422259	3.043618	3.043618	3.511861	3.511911	3.720947	2.766142
znf1159	znf1159	1.682149	1.677529	2.083421	1.767948	1.327701	1.334339	1.689761	1.689761	1.959118	1.65068	2.120532	2.32454
znf1160	znf1160	1.160719	1.637768	1.888582	2.003694	1.267214	1.467661	1.053558	1.053558	1.114417	2.072963	1.076586	2.289025
znf1161	znf1161	1.240714	1.876373	2.66049	2.35204	0.973808	0.970685	1.792449	1.792449	1.327592	1.421077	1.809821	1.578807
znf1162	znf1162	1.570475	1.172472	1.680971	1.044182	0.727387	0.772173	2.871689	2.871689	1.320972	1.166896	1.80339	1.8155
znf1167	znf1167	1.180295	1.241823	1.249321	1.097753	0.722032	0.808722	1.500481	1.500481	1.65476	1.51165	1.731705	1.777617
znf1168	znf1168	0.888289	1.089766	1.777789	1.514601	1.060899	0.949632	1.621379	1.621379	2.183472	1.453966	1.425645	0.806453
znf1169	znf1169	0.953386	0.612575	0.682931	0.803325	0.585605	0.753298	1.30068	1.30068	1.414691	1.817109	0.677673	0.882304
znf1171	znf1171	0.616734	0.854083	0.290352	1.086887	0.82891	0.573204	3.065562	3.065562	1.351033	1.493863	1.912767	1.060822
znf1173	znf1173	1.072267	1.037912	0.987607	0.710471	0.704881	0.821951	0.367012	0.367012	1.972707	1.159976	1.062673	1.456171
