Geneid	gene_name	SRR950087	SRR950082	SRR950086	SRR950080	SRR950085	SRR950078	SRR950079	SRR950083	SRR950081	SRR950084
ENSG00000272673	AC012314.19	0	0	0	0	0	0	0	0	0	0
ENSG00000262630	AC012314.2	0	0	0	0	0	0	0	0	0	0
ENSG00000262414	AC010492.4	0	0	0	0	0	0	0	0	0	0
ENSG00000263021	LILRB5	0	0	0	0	0	0	0	0	0	0
ENSG00000262719	U6	0	0	0	0	0	0	0	0	0	0
ENSG00000262035	AC098789.1	0	0	0	0	0	0	0	0	0	0
ENSG00000262065	AC010492.5	0	0	0	0	0	0	0	0	0	0
ENSG00000263702	CU104682.1	0	0	0	0	0	0	0	0	0	0
ENSG00000262297	AC010518.3	0	0	0	0	0	0	0	0	0	0
ENSG00000262383	LILRA3	0	0	0	0	0	0	0	0	0	0
ENSG00000262724	AC008984.5	0	0	0	0	0	0	0	0	0	0
ENSG00000262715	AC008984.7	0	0	0	0	0	0	0	0	0	0
ENSG00000262843	LILRA5	0	0	0	0	0	0	0	0	0	0
ENSG00000263180	VN1R104P	0	0	0	0	0	0	0	0	0	0
ENSG00000262178	AC008984.6	0	0	0	0	0	0	0	0	0	0
ENSG00000261929	LILRA4	0	0	0	0	0	0	0	0	0	0
ENSG00000268299	CTD-2587H19.1	0	0	0	0	0	0	0	0	0	0
ENSG00000263303	LAIR1	0	0	0	0	0	0	0	0	0	0
ENSG00000262397	LILRB4	0	0	0	0	0	0	0	0	0	0
ENSG00000263092	VN1R105P	0	0	0	0	0	0	0	0	0	0
ENSG00000262645	AC009892.9	0	0	0	0	0	0	0	0	0	0
ENSG00000261998	AC011515.2	0	0	0	0	0	0	0	0	0	0
ENSG00000262604	LILRP1	0	0	0	0	0	0	0	0	0	0
ENSG00000262390	AC098784.1	0	0	0	0	0	0	0	0	0	0
ENSG00000266167	CU467612.1	0	0	0	0	0	0	0	0	0	0
ENSG00000262486	LILRP2	0	0	0	0	0	0	0	0	0	0
ENSG00000262596	KIR2DS1	0	0	0	0	0	0	0	0	0	0
ENSG00000263175	KIR2DL2	0	0	0	0	0	0	0	0	0	0
ENSG00000262494	CU467816.1	0	0	0	0	0	0	0	0	0	0
ENSG00000261880	NCR1	0	0	0	0	0	0	0	0	0	0
ENSG00000262009	NLRP7	0	0	0	0	0	0	0	0	0	0
ENSG00000267438	CTC-550B14.8	0	0	0	0	0	0	0	0	0	0
ENSG00000262260	NLRP2	0	0	0	0	0	0	0	0	0	0
ENSG00000262153	CTC-550B14.1	0	0	0	0	0	0	0	0	0	0
ENSG00000267700	CTC-550B14.7	0	0	0	0	0	0	0	0	0	0
ENSG00000262729	GP6	0	0	0	0	0	0	0	0	0	0
ENSG00000267494	CTC-550B14.6	0	0	0	0	0	0	0	0	0	0
ENSG00000262244	RDH13	0	0	0	0	0	0	0	0	0	0
ENSG00000262430	EPS8L1	0	0	0	0	0	0	0	0	0	0
ENSG00000261927	CTD-2542C24.4	0	0	0	0	0	0	0	0	0	0
ENSG00000268899	CTD-2626G11.2	0	0	0	0	0	0	0	0	0	0
ENSG00000268386	VN1R79P	0	0	0	0	0	0	0	0	0	0
ENSG00000262037	CTD-2626G11.1	0	0	0	0	0	0	0	0	0	0
ENSG00000269111	CTD-2626G11.3	0	0	0	0	0	0	0	0	0	0
ENSG00000264682	AC008463.1	0	0	0	0	0	0	0	0	0	0
ENSG00000262975	CTD-2542C24.1	0	0	0	0	0	0	0	0	0	0
ENSG00000263102	CTC-352P4.1	0	0	0	0	0	0	0	0	0	0
ENSG00000262562	ZNF85	0	0	0	0	0	0	0	0	0	0
ENSG00000262059	KRT18P40	0	0	0	0	0	0	0	0	0	0
ENSG00000268958	CTD-2542C24.8	0	0	0	0	0	0	0	0	0	0
ENSG00000263249	ZNF430	0	0	0	0	0	0	0	0	0	0
ENSG00000271285	CTD-2542C24.9	0	0	0	0	0	0	0	0	0	0
ENSG00000262860	LSM14A	0	0	0	0	0	0	0	0	0	0
ENSG00000262924	KIAA0355	0	0	0	0	0	0	0	0	0	0
ENSG00000272165	AC010614.1	0	0	0	0	0	0	0	0	0	0
ENSG00000262113	CTD-2518G19.1	0	0	0	0	0	0	0	0	0	0
ENSG00000262618	RP11-420K14.1	0	0	0	0	0	0	0	0	0	0
ENSG00000263925	AC092364.1	0	0	0	0	0	0	0	0	0	0
ENSG00000268200	RP11-420K14.3	0	0	0	0	0	0	0	0	0	0
ENSG00000268374	VN1R84P	0	0	0	0	0	0	0	0	0	0
ENSG00000262022	ZNF100	0	0	0	0	0	0	0	0	0	0
ENSG00000265998	AC092364.3	0	0	0	0	0	0	0	0	0	0
ENSG00000269132	RP11-420K14.8	0	0	0	0	0	0	0	0	0	0
ENSG00000268291	RP11-420K14.7	0	0	0	0	0	0	0	0	0	0
ENSG00000262928	ZNF43	0	0	0	0	0	0	0	0	0	0
ENSG00000262774	ZNF92P2	0	0	0	0	0	0	0	0	0	0
ENSG00000269013	RP11-157B13.1	0	0	0	0	0	0	0	0	0	0
ENSG00000262856	PCGF7P	0	0	0	0	0	0	0	0	0	0
ENSG00000268641	RP11-157B13.3	0	0	0	0	0	0	0	0	0	0
ENSG00000267822	VN1R85P	0	0	0	0	0	0	0	0	0	0
ENSG00000262942	ZNF676	0	0	0	0	0	0	0	0	0	0
ENSG00000269498	RP11-157B13.6	0	0	0	0	0	0	0	0	0	0
ENSG00000268571	RP11-157B13.7	0	0	0	0	0	0	0	0	0	0
ENSG00000268315	RP11-157B13.8	0	0	0	0	0	0	0	0	0	0
ENSG00000262918	ZNF729	0	0	0	0	0	0	0	0	0	0
ENSG00000271273	RP11-157B13.9	0	0	0	0	0	0	0	0	0	0
ENSG00000264632	Metazoa_SRP	0	0	0	0	0	0	0	0	0	0
ENSG00000262767	RP11-216N14.1	0	0	0	0	0	0	0	0	0	0
ENSG00000266380	Metazoa_SRP	0	0	0	0	0	0	0	0	0	0
ENSG00000262994	RP11-216N14.10	0	0	0	0	0	0	0	0	0	0
ENSG00000262469	Y_RNA	0	0	0	0	0	0	0	0	0	0
ENSG00000262826	INTS3	0	0	0	0	0	0	0	0	0	0
ENSG00000263130	RP11-216N14.8	0	0	0	0	0	0	0	0	0	0
ENSG00000263275	RP11-216N14.9	0	0	0	0	0	0	0	0	0	0
ENSG00000262698	snoU13	0	0	0	0	0	0	0	0	0	0
ENSG00000269823	AL513523.1	0	0	0	0	0	0	0	0	0	0
ENSG00000263163	SLC27A3	0	0	0	0	0	0	0	0	0	0
ENSG00000262710	Y_RNA	0	0	0	0	0	0	0	0	0	0
ENSG00000262299	RP11-216N14.5	0	0	0	0	0	0	0	0	0	0
ENSG00000261992	GATAD2B	0	0	0	0	0	0	0	0	0	0
ENSG00000262025	RP11-216N14.7	0	0	0	0	0	0	0	0	0	0
ENSG00000262734	ABC13-48559800H2.2	0	0	0	0	0	0	0	0	0	0
ENSG00000261905	ABC13-48559800H2.1	0	0	0	0	0	0	0	0	0	0
ENSG00000263231	RP11-263K19.8	0	0	0	0	0	0	0	0	0	0
ENSG00000263037	MTX1P1	0	0	0	0	0	0	0	0	0	0
ENSG00000262446	GBA	0	0	0	0	0	0	0	0	0	0
ENSG00000262403	AL713999.2	0	0	0	0	0	0	0	0	0	0
ENSG00000262666	FAM189B	0	0	0	0	0	0	0	0	0	0
ENSG00000263290	SCAMP3	0	0	0	0	0	0	0	0	0	0
ENSG00000261893	CLK2	0	0	0	0	0	0	0	0	0	0
ENSG00000263324	HCN3	0	0	0	0	0	0	0	0	0	0
ENSG00000262785	PKLR	0	0	0	0	0	0	0	0	0	0
ENSG00000263014	ATP6V1G3	0	0	0	0	0	0	0	0	0	0
ENSG00000262375	RP11-553K8.2	0	0	0	0	0	0	0	0	0	0
ENSG00000262418	PTPRC	0	0	0	0	0	0	0	0	0	0
ENSG00000262237	RP11-553K8.5	0	0	0	0	0	0	0	0	0	0
ENSG00000262210	PEBP1P3	0	0	0	0	0	0	0	0	0	0
ENSG00000262517	RP5-905G11.5	0	0	0	0	0	0	0	0	0	0
ENSG00000263259	AL035045.2	0	0	0	0	0	0	0	0	0	0
ENSG00000262640	RP5-905G11.4	0	0	0	0	0	0	0	0	0	0
ENSG00000262802	RP5-905G11.3	0	0	0	0	0	0	0	0	0	0
ENSG00000262510	LINC00308	0	0	0	0	0	0	0	0	0	0
ENSG00000262752	AP000705.8	0	0	0	0	0	0	0	0	0	0
ENSG00000261847	AP000705.6	0	0	0	0	0	0	0	0	0	0
ENSG00000262704	U4	0	0	0	0	0	0	0	0	0	0
ENSG00000262476	AP000705.7	0	0	0	0	0	0	0	0	0	0
ENSG00000263141	PAXBP1	0	0	0	0	0	0	0	0	0	0
ENSG00000263140	C21orf49	0	0	0	0	0	0	0	0	0	0
ENSG00000262938	C21orf62	0	0	0	0	0	0	0	0	0	0
ENSG00000262795	IFNGR2	0	0	0	0	0	0	0	0	0	0
ENSG00000263160	TMEM50B	0	0	0	0	0	0	0	0	0	0
ENSG00000266367	AC207981.1	0	0	0	0	0	0	0	0	0	0
ENSG00000262148	RPS5P3	0	0	0	0	0	0	0	0	0	0
ENSG00000263314	AP000302.58	0	0	0	0	0	0	0	0	0	0
ENSG00000262911	DNAJC28	0	0	0	0	0	0	0	0	0	0
ENSG00000262473	GART	0	0	0	0	0	0	0	0	0	0
ENSG00000273121	FAM109B	0	0	0	0	0	0	0	0	0	0
ENSG00000272901	SMDT1	0	0	0	0	0	0	0	0	0	0
ENSG00000272765	NDUFA6	0	0	0	0	0	0	0	0	0	0
ENSG00000272802	RP1-257I20.14	0	0	0	0	0	0	0	0	0	0
ENSG00000272813	OLA1P1	0	0	0	0	0	0	0	0	0	0
ENSG00000262303	RP4-669P10.16	0	0	0	0	0	0	0	0	0	0
ENSG00000263181	CYP2D7P	0	0	0	0	0	0	0	0	0	0
ENSG00000262055	CYP2D8P	0	0	0	0	0	0	0	0	0	0
ENSG00000262024	TCF20	0	0	0	0	0	0	0	0	0	0
ENSG00000262453	CTA-150C2.13	0	0	0	0	0	0	0	0	0	0
ENSG00000262536	WI2-1043J20.1	0	0	0	0	0	0	0	0	0	0
ENSG00000262156	APOBEC3A	0	0	0	0	0	0	0	0	0	0
ENSG00000262679	APOBEC3B-AS1	0	0	0	0	0	0	0	0	0	0
ENSG00000273378	FAM109B	0	0	0	0	0	0	0	0	0	0
ENSG00000272835	SMDT1	0	0	0	0	0	0	0	0	0	0
ENSG00000273397	NDUFA6	0	0	0	0	0	0	0	0	0	0
ENSG00000272820	RP1-257I20.14	0	0	0	0	0	0	0	0	0	0
ENSG00000273194	OLA1P1	0	0	0	0	0	0	0	0	0	0
ENSG00000272532	CYP2D6	0	0	0	0	0	0	0	0	0	0
ENSG00000272284	RP4-669P10.19	0	0	0	0	0	0	0	0	0	0
ENSG00000271903	RP4-669P10.16	0	0	0	0	0	0	0	0	0	0
ENSG00000272000	CYP2D6	0	0	0	0	0	0	0	0	0	0
ENSG00000263240	AC009414.1	0	0	0	0	0	0	0	0	0	0
ENSG00000262949	RP11-490M8.1	0	0	0	0	0	0	0	0	0	0
ENSG00000261899	CRIM1	0	0	0	0	0	0	0	0	0	0
ENSG00000262773	NOSTRIN	0	0	0	0	0	0	0	0	0	0
ENSG00000262452	SPC25	0	0	0	0	0	0	0	0	0	0
ENSG00000262563	G6PC2	0	0	0	0	0	0	0	0	0	0
ENSG00000263298	ABCB11	0	0	0	0	0	0	0	0	0	0
ENSG00000262907	KIF5C	0	0	0	0	0	0	0	0	0	0
ENSG00000264369	TAMM41	0	0	0	0	0	0	0	0	0	0
ENSG00000266488	RP11-758G22.2	0	0	0	0	0	0	0	0	0	0
ENSG00000264064	RP11-758G22.1	0	0	0	0	0	0	0	0	0	0
ENSG00000265773	NUP210P2	0	0	0	0	0	0	0	0	0	0
ENSG00000266576	MARK2P14	0	0	0	0	0	0	0	0	0	0
ENSG00000266695	AC090958.5	0	0	0	0	0	0	0	0	0	0
ENSG00000266381	RN7SL147P	0	0	0	0	0	0	0	0	0	0
ENSG00000262230	AC069067.2	0	0	0	0	0	0	0	0	0	0
ENSG00000262411	RP11-454C18.1	0	0	0	0	0	0	0	0	0	0
ENSG00000261846	AADACL2	0	0	0	0	0	0	0	0	0	0
ENSG00000262466	RP11-454C18.2	0	0	0	0	0	0	0	0	0	0
ENSG00000257413	YTHDC1	0	0	0	0	0	0	0	0	0	0
ENSG00000257578	AC074378.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257652	AC019173.1	0	0	0	0	0	0	0	0	0	0
ENSG00000258085	UGT2B15	0	0	0	0	0	0	0	0	0	0
ENSG00000257745	UGT2B10	0	0	0	0	0	0	0	0	0	0
ENSG00000257679	UGT2A3	0	0	0	0	0	0	0	0	0	0
ENSG00000258287	AC021146.1	0	0	0	0	0	0	0	0	0	0
ENSG00000262505	ASIC5	0	0	0	0	0	0	0	0	0	0
ENSG00000262635	TDO2	0	0	0	0	0	0	0	0	0	0
ENSG00000263238	CTSO	0	0	0	0	0	0	0	0	0	0
ENSG00000263270	RP11-725M22.1	0	0	0	0	0	0	0	0	0	0
ENSG00000262515	LPHN3	0	0	0	0	0	0	0	0	0	0
ENSG00000262605	MRPS36	0	0	0	0	0	0	0	0	0	0
ENSG00000262841	CDK7	0	0	0	0	0	0	0	0	0	0
ENSG00000262407	CCDC125	0	0	0	0	0	0	0	0	0	0
ENSG00000263071	CFL1P5	0	0	0	0	0	0	0	0	0	0
ENSG00000263197	CHCHD2P2	0	0	0	0	0	0	0	0	0	0
ENSG00000270303	RP11-1113N2.4	0	0	0	0	0	0	0	0	0	0
ENSG00000263302	TAF9	0	0	0	0	0	0	0	0	0	0
ENSG00000262511	RAD17	0	0	0	0	0	0	0	0	0	0
ENSG00000263043	MARVELD2	0	0	0	0	0	0	0	0	0	0
ENSG00000263996	Metazoa_SRP	0	0	0	0	0	0	0	0	0	0
ENSG00000262864	RPS27P14	0	0	0	0	0	0	0	0	0	0
ENSG00000262146	RP11-241G9.3	0	0	0	0	0	0	0	0	0	0
ENSG00000266528	Metazoa_SRP	0	0	0	0	0	0	0	0	0	0
ENSG00000262667	OCLN	0	0	0	0	0	0	0	0	0	0
ENSG00000261895	U6	0	0	0	0	0	0	0	0	0	0
ENSG00000262205	snoU13	0	0	0	0	0	0	0	0	0	0
ENSG00000262169	GTF2H2	0	0	0	0	0	0	0	0	0	0
ENSG00000262977	RP11-1151M9.1	0	0	0	0	0	0	0	0	0	0
ENSG00000263062	NAIP	0	0	0	0	0	0	0	0	0	0
ENSG00000262170	SMN2	0	0	0	0	0	0	0	0	0	0
ENSG00000262305	SERF1B	0	0	0	0	0	0	0	0	0	0
ENSG00000263113	RP11-124L9.2	0	0	0	0	0	0	0	0	0	0
ENSG00000262391	RP11-846E15.4	0	0	0	0	0	0	0	0	0	0
ENSG00000262989	RP11-846E15.3	0	0	0	0	0	0	0	0	0	0
ENSG00000262491	RP11-846E15.2	0	0	0	0	0	0	0	0	0	0
ENSG00000262041	RP11-974F13.1	0	0	0	0	0	0	0	0	0	0
ENSG00000263336	RP11-846E15.1	0	0	0	0	0	0	0	0	0	0
ENSG00000262957	RP11-124L9.5	0	0	0	0	0	0	0	0	0	0
ENSG00000262932	RP11-124L9.3	0	0	0	0	0	0	0	0	0	0
ENSG00000263035	RP11-124L9.1	0	0	0	0	0	0	0	0	0	0
ENSG00000262034	RP11-124L9.4	0	0	0	0	0	0	0	0	0	0
ENSG00000263330	RP11-1264N5.1	0	0	0	0	0	0	0	0	0	0
ENSG00000262331	RP11-1151M9.3	0	0	0	0	0	0	0	0	0	0
ENSG00000262197	RP11-1305N21.2	0	0	0	0	0	0	0	0	0	0
ENSG00000273339	AC138827.2	0	0	0	0	0	0	0	0	0	0
ENSG00000262713	RP11-1305N21.3	0	0	0	0	0	0	0	0	0	0
ENSG00000262360	RP11-1275J23.2	0	0	0	0	0	0	0	0	0	0
ENSG00000262261	GTF2H2D	0	0	0	0	0	0	0	0	0	0
ENSG00000263922	AC138827.1	0	0	0	0	0	0	0	0	0	0
ENSG00000262474	RP11-1275J23.3	0	0	0	0	0	0	0	0	0	0
ENSG00000264351	snoU13	0	0	0	0	0	0	0	0	0	0
ENSG00000262915	RP11-1280N14.3	0	0	0	0	0	0	0	0	0	0
ENSG00000263188	CDH12P4	0	0	0	0	0	0	0	0	0	0
ENSG00000262641	RP11-124L9.6	0	0	0	0	0	0	0	0	0	0
ENSG00000262417	RP11-136K7.2	0	0	0	0	0	0	0	0	0	0
ENSG00000263095	RP11-136K7.3	0	0	0	0	0	0	0	0	0	0
ENSG00000263349	AC145141.1	0	0	0	0	0	0	0	0	0	0
ENSG00000264498	AC139463.1	0	0	0	0	0	0	0	0	0	0
ENSG00000261989	RP11-136K7.1	0	0	0	0	0	0	0	0	0	0
ENSG00000261932	BDP1	0	0	0	0	0	0	0	0	0	0
ENSG00000262726	RP11-1174L13.2	0	0	0	0	0	0	0	0	0	0
ENSG00000262274	HMGN1P12	0	0	0	0	0	0	0	0	0	0
ENSG00000262057	MCCC2	0	0	0	0	0	0	0	0	0	0
ENSG00000262742	MCTP1	0	0	0	0	0	0	0	0	0	0
ENSG00000262513	RP11-96G10.1	0	0	0	0	0	0	0	0	0	0
ENSG00000262922	U6	0	0	0	0	0	0	0	0	0	0
ENSG00000262032	CT49	0	0	0	0	0	0	0	0	0	0
ENSG00000261955	SNORA18	0	0	0	0	0	0	0	0	0	0
ENSG00000262399	RP11-42L13.2	0	0	0	0	0	0	0	0	0	0
ENSG00000271165	RP11-42L13.3	0	0	0	0	0	0	0	0	0	0
ENSG00000263134	CTD-2118P12.1	0	0	0	0	0	0	0	0	0	0
ENSG00000262508	RP1-232L24.2	0	0	0	0	0	0	0	0	0	0
ENSG00000262286	RP1-232L24.4	0	0	0	0	0	0	0	0	0	0
ENSG00000262455	RP1-232L24.4	0	0	0	0	0	0	0	0	0	0
ENSG00000263060	RP1-232L24.3	0	0	0	0	0	0	0	0	0	0
ENSG00000263118	RP1-232L24.1	0	0	0	0	0	0	0	0	0	0
ENSG00000272786	AL662890.8	0	0	0	0	0	0	0	0	0	0
ENSG00000273250	AL662890.13	0	0	0	0	0	0	0	0	0	0
ENSG00000272603	NOL5BP	0	0	0	0	0	0	0	0	0	0
ENSG00000273197	AL662890.12	0	0	0	0	0	0	0	0	0	0
ENSG00000272793	XXbac-BPG308K3.5	0	0	0	0	0	0	0	0	0	0
ENSG00000272857	XXbac-BPG308K3.6	0	0	0	0	0	0	0	0	0	0
ENSG00000272613	RPL13P	0	0	0	0	0	0	0	0	0	0
ENSG00000236614	ZNF90P2	0	0	0	0	0	0	0	0	0	0
ENSG00000234411	HCG14	0	0	0	0	0	0	0	0	0	0
ENSG00000234495	TRIM27	0	0	0	0	0	0	0	0	0	0
ENSG00000264025	U6	0	0	0	0	0	0	0	0	0	0
ENSG00000224642	HCG15	0	0	0	0	0	0	0	0	0	0
ENSG00000241408	HCG16	0	0	0	0	0	0	0	0	0	0
ENSG00000225351	ZNF311	0	0	0	0	0	0	0	0	0	0
ENSG00000236070	OR2AD1P	0	0	0	0	0	0	0	0	0	0
ENSG00000226463	OR2W1	0	0	0	0	0	0	0	0	0	0
ENSG00000233054	OR2B3	0	0	0	0	0	0	0	0	0	0
ENSG00000234305	OR2J1	0	0	0	0	0	0	0	0	0	0
ENSG00000226271	OR2J3	0	0	0	0	0	0	0	0	0	0
ENSG00000224229	XXbac-BCX196D17.5	0	0	0	0	0	0	0	0	0	0
ENSG00000229040	OR2N1P	0	0	0	0	0	0	0	0	0	0
ENSG00000225550	OR2J2	0	0	0	0	0	0	0	0	0	0
ENSG00000226799	XXbac-BPG308J9.3	0	0	0	0	0	0	0	0	0	0
ENSG00000230754	OR2U2P	0	0	0	0	0	0	0	0	0	0
ENSG00000237690	OR2B4P	0	0	0	0	0	0	0	0	0	0
ENSG00000257796	CR936918.1	0	0	0	0	0	0	0	0	0	0
ENSG00000236927	OR14J1	0	0	0	0	0	0	0	0	0	0
ENSG00000242289	OR5V1	0	0	0	0	0	0	0	0	0	0
ENSG00000232289	OR11A1	0	0	0	0	0	0	0	0	0	0
ENSG00000230505	OR10C1	0	0	0	0	0	0	0	0	0	0
ENSG00000229181	OR12D3	0	0	0	0	0	0	0	0	0	0
ENSG00000229125	OR2H1	0	0	0	0	0	0	0	0	0	0
ENSG00000237421	UBDP1	0	0	0	0	0	0	0	0	0	0
ENSG00000229136	MAS1LP1	0	0	0	0	0	0	0	0	0	0
ENSG00000234954	MAS1L	0	0	0	0	0	0	0	0	0	0
ENSG00000232974	RPS17P1	0	0	0	0	0	0	0	0	0	0
ENSG00000224753	XXbac-BPG13B8.10	0	0	0	0	0	0	0	0	0	0
ENSG00000235788	LINC01015	0	0	0	0	0	0	0	0	0	0
ENSG00000227576	GPR53P	0	0	0	0	0	0	0	0	0	0
ENSG00000226896	OR2I1P	0	0	0	0	0	0	0	0	0	0
ENSG00000226898	UBD	0	0	0	0	0	0	0	0	0	0
ENSG00000232569	GABBR1	0	0	0	0	0	0	0	0	0	0
ENSG00000229469	OR2H5P	0	0	0	0	0	0	0	0	0	0
ENSG00000225305	TMEM183AP1	0	0	0	0	0	0	0	0	0	0
ENSG00000265634	SNORD33	0	0	0	0	0	0	0	0	0	0
ENSG00000224053	RPL13AP	0	0	0	0	0	0	0	0	0	0
ENSG00000224319	OR2H2	0	0	0	0	0	0	0	0	0	0
ENSG00000236971	SUMO2P1	0	0	0	0	0	0	0	0	0	0
ENSG00000234096	MOG	0	0	0	0	0	0	0	0	0	0
ENSG00000227858	ZFP57	0	0	0	0	0	0	0	0	0	0
ENSG00000206507	HLA-V	0	0	0	0	0	0	0	0	0	0
ENSG00000236225	HCG4	0	0	0	0	0	0	0	0	0	0
ENSG00000260538	HLA-P	0	0	0	0	0	0	0	0	0	0
ENSG00000237554	RPL7AP7	0	0	0	0	0	0	0	0	0	0
ENSG00000235714	MICG	0	0	0	0	0	0	0	0	0	0
ENSG00000228490	HCG4P7	0	0	0	0	0	0	0	0	0	0
ENSG00000231904	HLA-H	0	0	0	0	0	0	0	0	0	0
ENSG00000232988	HLA-T	0	0	0	0	0	0	0	0	0	0
ENSG00000235697	DDX39BP1	0	0	0	0	0	0	0	0	0	0
ENSG00000224538	MCCD1P1	0	0	0	0	0	0	0	0	0	0
ENSG00000231287	HCG4B	0	0	0	0	0	0	0	0	0	0
ENSG00000233964	HLA-K	0	0	0	0	0	0	0	0	0	0
ENSG00000227366	HLA-U	0	0	0	0	0	0	0	0	0	0
ENSG00000229215	HLA-A	0	0	0	0	0	0	0	0	0	0
ENSG00000234831	HCG4P5	0	0	0	0	0	0	0	0	0	0
ENSG00000235144	HLA-W	0	0	0	0	0	0	0	0	0	0
ENSG00000235809	DDX39BP2	0	0	0	0	0	0	0	0	0	0
ENSG00000236203	MCCD1P2	0	0	0	0	0	0	0	0	0	0
ENSG00000236598	NCRNA00171	0	0	0	0	0	0	0	0	0	0
ENSG00000223798	HCG4P3	0	0	0	0	0	0	0	0	0	0
ENSG00000228524	HLA-J	0	0	0	0	0	0	0	0	0	0
ENSG00000235372	ETF1P1	0	0	0	0	0	0	0	0	0	0
ENSG00000235443	ZNRD1	0	0	0	0	0	0	0	0	0	0
ENSG00000233314	PPP1R11	0	0	0	0	0	0	0	0	0	0
ENSG00000236967	RNF39	0	0	0	0	0	0	0	0	0	0
ENSG00000266557	CR759960.1	0	0	0	0	0	0	0	0	0	0
ENSG00000224542	TRIM31	0	0	0	0	0	0	0	0	0	0
ENSG00000235722	TRIM31-AS1	0	0	0	0	0	0	0	0	0	0
ENSG00000265674	SNORA48	0	0	0	0	0	0	0	0	0	0
ENSG00000224496	TRIM40	0	0	0	0	0	0	0	0	0	0
ENSG00000237703	TRIM10	0	0	0	0	0	0	0	0	0	0
ENSG00000235259	TRIM15	0	0	0	0	0	0	0	0	0	0
ENSG00000228881	TRIM26	0	0	0	0	0	0	0	0	0	0
ENSG00000236798	PAIP1P1	0	0	0	0	0	0	0	0	0	0
ENSG00000236729	HCG17	0	0	0	0	0	0	0	0	0	0
ENSG00000249434	TRIM26BP	0	0	0	0	0	0	0	0	0	0
ENSG00000235727	HCG18	0	0	0	0	0	0	0	0	0	0
ENSG00000230308	TRIM39	0	0	0	0	0	0	0	0	0	0
ENSG00000241779	RPP21	0	0	0	0	0	0	0	0	0	0
ENSG00000232232	HLA-N	0	0	0	0	0	0	0	0	0	0
ENSG00000258374	CR759928.1	0	0	0	0	0	0	0	0	0	0
ENSG00000229149	HCG19P	0	0	0	0	0	0	0	0	0	0
ENSG00000223560	UBQLN1P1	0	0	0	0	0	0	0	0	0	0
ENSG00000257249	CR759890.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257690	CR759890.4	0	0	0	0	0	0	0	0	0	0
ENSG00000258149	CR759890.6	0	0	0	0	0	0	0	0	0	0
ENSG00000257535	CR759890.2	0	0	0	0	0	0	0	0	0	0
ENSG00000257901	CR759890.5	0	0	0	0	0	0	0	0	0	0
ENSG00000236727	MICC	0	0	0	0	0	0	0	0	0	0
ENSG00000257651	CR759890.3	0	0	0	0	0	0	0	0	0	0
ENSG00000258070	CR774188.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257686	CR759912.3	0	0	0	0	0	0	0	0	0	0
ENSG00000257659	CR759912.2	0	0	0	0	0	0	0	0	0	0
ENSG00000258025	CR759912.6	0	0	0	0	0	0	0	0	0	0
ENSG00000225382	XXbac-BPG249D20.9	0	0	0	0	0	0	0	0	0	0
ENSG00000257416	CR759912.1	0	0	0	0	0	0	0	0	0	0
ENSG00000258243	CR759912.8	0	0	0	0	0	0	0	0	0	0
ENSG00000257945	CR759912.5	0	0	0	0	0	0	0	0	0	0
ENSG00000258094	CR759912.7	0	0	0	0	0	0	0	0	0	0
ENSG00000206412	GNL1	0	0	0	0	0	0	0	0	0	0
ENSG00000257693	CR759912.4	0	0	0	0	0	0	0	0	0	0
ENSG00000227222	DHX16	0	0	0	0	0	0	0	0	0	0
ENSG00000230341	PPP1R18	0	0	0	0	0	0	0	0	0	0
ENSG00000228854	NRM	0	0	0	0	0	0	0	0	0	0
ENSG00000236100	RPL7P4	0	0	0	0	0	0	0	0	0	0
ENSG00000234012	MDC1	0	0	0	0	0	0	0	0	0	0
ENSG00000231860	MDC1-AS1	0	0	0	0	0	0	0	0	0	0
ENSG00000224156	TUBB	0	0	0	0	0	0	0	0	0	0
ENSG00000223654	FLOT1	0	0	0	0	0	0	0	0	0	0
ENSG00000229767	DDR1	0	0	0	0	0	0	0	0	0	0
ENSG00000231350	C6orf205	0	0	0	0	0	0	0	0	0	0
ENSG00000237108	XXbac-BPG118E17.9	0	0	0	0	0	0	0	0	0	0
ENSG00000228147	HCG22	0	0	0	0	0	0	0	0	0	0
ENSG00000258103	CT009481.1	0	0	0	0	0	0	0	0	0	0
ENSG00000266548	Y_RNA	0	0	0	0	0	0	0	0	0	0
ENSG00000231179	MICB	0	0	0	0	0	0	0	0	0	0
ENSG00000230616	PPIAP9	0	0	0	0	0	0	0	0	0	0
ENSG00000233965	RPL15P4	0	0	0	0	0	0	0	0	0	0
ENSG00000225228	MCCD1	0	0	0	0	0	0	0	0	0	0
ENSG00000237889	DDX39B	0	0	0	0	0	0	0	0	0	0
ENSG00000265849	SNORD83	0	0	0	0	0	0	0	0	0	0
ENSG00000228978	TNF	0	0	0	0	0	0	0	0	0	0
ENSG00000231314	LTB	0	0	0	0	0	0	0	0	0	0
ENSG00000235915	LST1	0	0	0	0	0	0	0	0	0	0
ENSG00000236315	NCR3	0	0	0	0	0	0	0	0	0	0
ENSG00000238126	UQCRHP1	0	0	0	0	0	0	0	0	0	0
ENSG00000233345	MSH5	0	0	0	0	0	0	0	0	0	0
